DATE,weekly return,volatility,average weekly volatility of past month,average weekly volatility of past quarter,return of past month,return of past half year,return of past year,rate of unemployment,core cpi
2009/9/18,2.236135678,3.317089015,2.633156065,3.395645811,0.028918086,0.349228812,-0.13770455,9.9,1.8
2009/9/25,-1.57848109,2.820512821,2.889092395,3.334690138,0.023717148,0.242922618,-0.132632393,9.9,1.8
2009/10/2,-1.836694364,4.184087431,3.136147341,3.441054829,-0.012257676,0.183356844,-0.081131154,10,1.7
2009/10/9,3.976424138,4.046515109,3.592051094,3.140088038,0.004555915,0.220397903,0.167284134,10,1.7
2009/10/16,1.327630984,2.512737026,3.390963097,3.011172296,0.034217641,0.229308121,0.129198099,10,1.7
2009/10/23,-0.237397095,2.027729341,3.192767227,2.961159223,0.051067333,0.234747638,0.190146737,10,1.7
2009/10/30,-2.601738035,3.888618136,3.118899903,3.045285574,-0.015429389,0.182689369,0.041578508,10,1.7
2009/11/6,3.198791689,3.763617438,3.048175485,3.174618998,0.002752126,0.168959666,0.120710301,9.9,1.7
2009/11/13,2.464727608,3.205991568,3.221489121,3.081869428,0.029912216,0.242099063,0.208673098,9.9,1.7
2009/11/20,0.46434097,1.772655,3.157720535,3.079860052,0.062333659,0.246558065,0.282329284,9.9,1.7
2009/12/4,0.766058321,2.457924019,2.499663825,3.046630135,0.011531118,0.185523894,0.203056713,9.9,1.8
2009/12/11,0.795079364,2.391205999,2.295967433,2.969473217,0.014861177,0.190043254,0.21342854,9.9,1.8
2009/12/18,-1.361887027,2.39469035,2.45147627,2.933988011,0.001839975,0.209510137,0.203958219,9.9,1.8
2009/12/24,1.851215377,1.861381039,2.276300352,2.740429145,0.012628863,0.246695163,0.23539877,9.9,1.8
2009/12/31,-0.874991683,1.494282374,2.03538994,2.527743084,-0.004149358,0.259313781,0.154223333,9.9,1.8
2010/1/8,1.823351442,1.809638427,1.889998047,2.469151534,0.028008818,0.303401943,0.234790992,9.8,1.6
2010/1/15,-0.08042802,1.532370395,1.674418059,2.427871621,0.008512276,0.213371775,0.281169924,9.8,1.6
2010/1/22,-4.115781388,5.393674626,2.557491455,2.553292996,-0.02445999,0.118740955,0.259412496,9.8,1.6
2010/1/29,-1.038535414,2.372756066,2.777109878,2.437387881,-0.051878898,0.097662243,0.258280985,9.8,1.6
2010/2/5,-0.547314929,4.765414464,3.516053888,2.567339789,-0.056309115,0.068533106,0.209120365,9.3,0.8
2010/2/12,0.868038389,2.571654866,3.775875006,2.633923111,-0.007258443,0.083435965,0.286447459,9.3,0.8
2010/2/19,3.002334852,3.344245154,3.263517637,2.699103148,0.03327794,0.094297683,0.412274783,9.3,0.8
2010/2/26,-0.741082544,2.382250165,3.265891162,2.692796994,0.031264763,0.081836089,0.461894709,9.3,0.8
2010/3/5,2.333500561,2.380956993,2.669776794,2.69194291,0.046247502,0.119150284,0.594431216,9.3,0.8
2010/3/12,0.55355757,1.30396926,2.352855393,2.601049486,0.021374016,0.1061152,0.470752964,9.3,0.8
2010/3/19,1.103938091,2.347268485,2.103611226,2.641540106,0.040359274,0.093865705,0.475875126,9.3,0.8
2010/3/26,1.008938762,2.423668635,2.113965843,2.718988961,0.026893301,0.122622525,0.395332927,9.3,0.8
2010/4/1,0.706981151,1.138764059,1.80341761,2.663082764,0.028460124,0.151712697,0.362887102,9.3,0.8
2010/4/9,0.64317333,1.435792028,1.836373302,2.655034567,0.023773085,0.114791372,0.360489053,9.3,0.8
2010/4/16,0.193773955,1.880271156,1.71962397,2.362250944,0.015511006,0.102316848,0.355087052,9.3,0.8
2010/4/23,1.684596857,2.06731127,1.630534629,2.336797211,0.025369106,0.123553726,0.38730531,9.3,0.8
2010/4/30,-1.746386202,2.611769788,1.998786061,2.157326822,0.001023883,0.133420779,0.340484705,9.3,0.8
2010/5/7,-5.706260827,11.88206322,4.610353859,2.933194185,-0.057922651,0.035617584,0.210595185,9.3,0.8
2010/5/14,2.309441902,5.146607607,5.426937972,3.083391056,-0.052133649,0.034048101,0.284390178,9.3,0.8
2010/5/21,-4.018489364,7.533219838,6.793415114,3.512638528,-0.074052946,-0.012092272,0.231484345,9.3,0.8
2010/5/28,-0.556831437,4.804289839,7.341545126,3.714582932,-0.023486503,-0.016808084,0.192498409,9.3,0.8
2010/6/4,-2.019014209,4.195970456,5.420021935,3.955583032,-0.064800342,-0.04398252,0.133381566,9.3,0.8
2010/6/11,2.810117227,4.615700611,5.287295186,4.144619042,0.001734457,-0.024870362,0.160446447,9.3,0.8
2010/6/18,2.346179196,2.910860468,4.131705343,4.185218362,0.030977751,0.011787327,0.223767028,9.3,0.8
2010/6/25,-2.935992437,4.909555778,4.158021828,4.499451005,0.021329102,-0.035768671,0.202102534,9.3,0.8
2010/7/2,-4.508463782,5.792793832,4.557227672,4.862534489,-0.051374636,-0.071113008,0.169760191,9.3,0.8
2010/7/9,5.281072175,5.603273841,4.80412098,5.172784713,-0.024171725,-0.039569833,0.251826547,9.3,0.8
2010/7/16,-0.9818563,3.218660859,4.881071078,5.268730512,-0.004525913,-0.04823439,0.154845527,9.3,0.8
2010/7/23,3.235524218,4.29980491,4.728633361,5.409400105,0.07620312,0.024736115,0.146414259,9.3,0.8
2010/7/30,0.396369364,2.278164576,3.849976047,4.609075218,0.02627076,0.039594411,0.141123532,9.3,0.8
2010/8/6,1.79267223,2.239645937,3.00906907,4.366828412,0.055027283,0.064054661,0.136977632,9.3,0.8
2010/8/13,-3.289135275,4.235485603,3.263275256,4.092017226,-0.011652223,0.02020073,0.105322162,9.3,0.8
2010/8/20,-0.868957552,3.233962429,2.996814636,3.961156608,-0.02410868,-0.018143016,0.074443823,9.3,0.8
2010/8/27,-0.616529693,3.603815298,3.328227317,3.911810345,-0.047205817,-0.016910954,0.063541208,9.3,0.8
2010/9/3,2.928679444,5.017511194,4.022693631,3.94529456,0.014052013,-0.011193239,0.106623367,9.3,0.8
2010/9/10,0.142037705,1.380369126,3.308914512,3.817753615,0.024393898,-0.015239974,0.089258033,9.3,0.8
2010/9/17,1.386630883,1.830872704,2.95814208,3.561196692,0.045041451,-0.012486525,0.080207124,9.3,0.8
2010/9/24,2.379464265,2.429332994,2.664521504,3.280908289,0.039465234,0.000912412,0.123646819,9.3,0.8
2010/10/1,-0.281577052,2.027944082,1.917129726,2.982964143,0.035068151,-0.008912728,0.141447795,9.4,0.6
2010/10/8,1.632550546,2.964538195,2.313171994,2.961787254,0.037578774,0.0008302,0.115716872,9.4,0.6
2010/10/15,0.511516852,2.193162573,2.403744461,2.786233726,0.018647804,0.004004117,0.106730653,9.4,0.6
2010/10/22,0.630763696,2.674915347,2.465140049,2.81929629,0.027967585,-0.006401125,0.116361718,9.4,0.6
2010/10/29,-0.126386024,2.037087606,2.46742593,2.802416429,0.010176732,0.009981278,0.144733767,9.4,0.6
2010/11/5,2.928365273,3.500475334,2.601410215,2.741165573,0.034466924,0.102466853,0.141734059,9.8,0.8
2010/11/19,0.098011361,2.697948105,2.704997851,2.611553135,0.007650319,0.099099514,0.085808904,9.8,0.8
2010/12/3,2.61530833,4.143436711,2.833725734,2.582769314,0.016931753,0.146005274,0.095601074,9.3,0.8
2010/12/10,0.248021233,1.084159412,2.458645497,2.520543207,0.018455757,0.117446066,0.089654777,9.3,0.8
2010/12/17,0.715054442,0.996553997,2.03329697,2.401144957,0.036053913,0.09963696,0.11259874,9.3,0.8
2010/12/23,0.709890697,1.202237052,1.856596793,2.332336038,0.016815892,0.140941126,0.100131177,9.3,0.8
2010/12/31,0.034734553,0.920724863,1.050918831,2.16201826,0.014652525,0.195223652,0.110227703,9.3,0.8
2011/1/7,0.839990637,1.42802727,1.136885796,2.098256985,0.015911193,0.144805418,0.09950566,9.1,1
2011/1/14,0.964645098,1.886805382,1.359448642,2.032581154,0.018481029,0.167310035,0.111005547,9.1,1
2011/1/21,0.716529034,1.363407305,1.399741205,1.976441129,0.025422565,0.138827123,0.166997281,9.1,1
2011/1/28,-0.405497379,1.831898004,1.62753449,1.837393018,0.012757436,0.1297313,0.174462345,9.1,1
2011/2/4,2.270439879,2.321946599,1.851014322,1.815515205,0.025855618,0.135033735,0.207737937,8.5,2.2
2011/2/11,1.497748539,1.601369484,1.779655348,1.724133653,0.033812787,0.191214337,0.215277737,8.5,2.2
2011/2/18,0.96135827,1.613426262,1.842160087,1.699499362,0.048001049,0.213208441,0.191197181,8.5,2.2
2011/2/25,-2.104710986,3.281751236,2.204623395,1.627692239,0.003167344,0.195041697,0.174832401,8.5,2.2
2011/3/4,0.325049771,2.180215903,2.169190721,1.71903028,-0.00842319,0.164812551,0.151774526,8.5,2.2
2011/3/11,-1.03107015,2.641768037,2.429290359,1.85613145,-0.027991526,0.151167425,0.133623663,8.5,2.2
2011/3/18,-1.543289828,4.040466939,3.036050529,2.092650607,-0.02241714,0.117900423,0.103941731,8.5,2.2
2011/3/25,3.053247791,3.370403727,3.058213651,2.296790512,0.004166845,0.125257591,0.126284289,8.5,2.2
2011/4/1,1.27759789,2.014632681,3.016817846,2.345674296,0.027591246,0.142851866,0.132665939,8.5,2.2
2011/4/8,0.026905351,1.052055795,2.619389786,2.276111831,0.04397935,0.124796484,0.12573029,8.5,2.2
2011/4/15,-0.308722501,2.262834157,2.17498159,2.351064069,0.009920961,0.115617413,0.120084475,8.5,2.2
2011/4/21,1.330110689,3.339618193,2.167285206,2.476707418,0.010444609,0.123370545,0.11617971,8.5,2.2
2011/4/29,2.435233036,3.09275795,2.436816524,2.540941697,0.034772881,0.152183435,0.163683698,8.5,2.2
2011/5/6,-1.341083202,2.768969926,2.866045057,2.638241734,0.02405721,0.104391091,0.217554571,8.5,2.2
2011/5/13,-0.340144666,1.929701853,2.782761981,2.664598033,0.007177361,0.125366091,0.186022621,8.5,2.2
2011/5/20,-0.664589246,2.096421412,2.471962785,2.565820548,-0.023301125,0.116792445,0.227466034,8.5,2.2
2011/5/27,-0.563137586,1.613166198,2.102064847,2.518566406,-0.015599656,0.121671475,0.227388195,8.5,2.2
2011/6/3,-2.333465685,3.779745016,2.35475862,2.613397821,-0.035288887,0.06757722,0.223449124,8.5,2.2
2011/6/10,-1.640570607,2.022012532,2.37783629,2.445193287,-0.04476728,0.047464926,0.170485561,8.5,2.2
2011/6/17,0.438841993,2.160909846,2.393958398,2.34440213,-0.035141839,0.044592239,0.148672234,8.5,2.2
2011/6/24,-0.581288798,2.852213696,2.703720273,2.414200548,-0.017831896,0.03119975,0.176538204,8.5,2.2
2011/7/1,5.431192384,5.547576873,3.145678237,2.788827304,0.052783195,0.086828688,0.299003353,8.5,2.2
2011/7/8,0.59152317,1.706142606,3.066710755,2.742436342,0.054383574,0.084150766,0.241141671,8.5,2.2
2011/7/15,-1.402126853,1.973185223,3.019779599,2.628566928,0.045678189,0.058736547,0.235873796,8.5,2.2
2011/7/22,1.614057355,3.64751481,3.218604878,2.674796666,0.007819423,0.068171404,0.216462567,8.5,2.2
2011/7/29,-4.241883235,4.703828356,3.007667749,2.836034869,-0.040606137,0.027025381,0.160262719,8.5,2.2
2011/8/5,-5.753242133,9.416103116,4.935157876,3.45990164,-0.082944102,-0.053550444,0.074252175,8.5,2.2
2011/8/12,-1.534259359,7.252497027,6.254985827,3.889574608,-0.111357321,-0.081823411,0.093745117,8.5,2.2
2011/8/19,-4.005405971,6.462496295,6.958731199,4.29368545,-0.109162793,-0.126992838,0.059139659,8.5,2.2
2011/8/26,4.316002089,5.417257907,7.137088586,4.430144857,-0.013986497,-0.069734429,0.111706147,8.5,2.2
2011/9/2,-0.392395259,4.47949141,5.90293566,4.634934764,-0.00255213,-0.076386949,0.075836075,8.5,2.2
2011/9/9,-2.207511214,4.846596075,5.301460422,4.85874195,0.016129196,-0.087365913,0.050594632,8.5,2.2
2011/9/16,4.703001147,6.438333608,5.29541975,5.157585276,0.019898906,-0.029466578,0.084959723,8.5,2.2
2011/9/23,-6.408934156,8.281106499,6.011381898,5.385379411,-0.041705441,-0.118579381,-0.008174758,8.5,2.2
2011/9/30,1.317367715,5.547241419,6.2783194,5.705470979,-0.007164217,-0.118233264,0.00772876,8.5,2.2
2011/10/7,1.738599774,7.58298529,6.962416704,6.172954318,-0.035273857,-0.103144171,0.008780282,8.8,2.1
2011/10/14,4.875836702,4.883942531,6.573818935,6.275989961,0.081048287,-0.056502156,0.052582624,8.8,2.1
2011/10/21,1.410967762,4.43420021,5.612092362,6.253520949,0.082046992,-0.055749285,0.060743441,8.8,2.1
2011/10/28,3.576318996,5.096119077,5.499311777,5.893522279,0.101592165,-0.045230724,0.100069344,8.8,2.1
2011/11/4,-2.0265536,4.899473556,4.828433844,5.69743699,0.029091012,-0.051864347,0.047112568,8.6,2.2
2011/11/11,1.42231984,3.760084919,4.54746944,5.472236042,0.02920621,-0.035096759,0.085869388,8.6,2.2
2011/11/18,-2.941660468,4.066340401,4.455504488,5.359659583,-0.035560959,-0.05721529,0.052894841,8.6,2.2
2011/12/2,7.012601743,8.142253499,5.187770646,5.659540398,-0.01104686,-0.010849904,0.05599411,8.5,2.2
2011/12/9,1.371447208,2.424825824,4.853955872,5.325081416,0.032900537,0.019440407,0.067828071,8.5,2.2
2011/12/16,-2.608857657,3.241148826,4.647657978,4.905084943,0.056501285,-0.011493324,0.032586402,8.5,2.2
2011/12/23,3.603539071,4.738172266,4.636600104,4.837662514,0.022844696,0.030115848,0.062255206,8.5,2.2
2011/12/30,-0.621766715,1.531641451,2.983947092,4.33338386,0.002733034,-0.029024611,0.055283908,8.5,2.2
2012/1/6,1.16520811,2.115479687,2.906610558,4.102678623,0.041590576,-0.023487027,0.058687288,8.3,2.3
2012/1/13,0.502754063,1.641596386,2.506722447,3.869961638,0.010416463,-0.004621094,0.053844026,8.3,2.3
2012/1/20,2.402339065,2.393805858,1.920630845,3.64476887,0.041163702,0.003100663,0.071483443,8.3,2.3
2012/1/27,-0.471837541,2.058334277,2.052304052,3.408007263,0.024315691,0.042593245,0.070769725,8.3,2.3
2012/2/3,1.593701967,2.689791682,2.195882051,3.31881616,0.035434541,0.123867917,0.063684291,7.9,1.9
2012/2/10,-0.474256797,1.408387193,2.137579752,3.097320059,0.006348031,0.13596657,0.04301791,7.9,1.9
2012/2/17,1.161138422,1.674057884,1.957642759,2.838291236,0.022859359,0.197105656,0.045081812,7.9,1.9
2012/2/24,0.25544658,1.012751479,1.696247059,2.244166068,0.00938562,0.150507686,0.07027769,7.9,1.9
2012/3/2,-0.041438964,1.333749263,1.357236455,2.153243021,0.013775239,0.154561371,0.066367951,7.9,1.9
2012/3/9,-0.428046237,1.868454572,1.4722533,2.038851833,-0.002150601,0.175570158,0.072865398,7.9,1.9
2012/3/16,2.403648965,2.856364562,1.767829969,1.882034524,0.019230606,0.149753803,0.115874494,7.9,1.9
2012/3/23,-1.147845249,2.017287582,2.018963995,1.922505035,0.0079491,0.214385581,0.07038449,7.9,1.9
2012/3/30,1.003843058,1.775971219,2.129519484,1.894212663,0.022443859,0.210627688,0.067491225,7.9,1.9
2012/4/5,-1.149708902,2.154474252,2.201024404,1.936952485,-0.013034456,0.176258565,0.05493435,7.9,1.9
2012/4/13,-1.612157297,2.658164461,2.151474378,1.958982369,-0.017670268,0.103491007,0.041141387,7.9,1.9
2012/4/20,1.39825473,2.183415969,2.193006475,1.969405843,-0.013834351,0.103352672,0.04184155,7.9,1.9
2012/4/27,1.527715312,3.231956381,2.557002766,2.014586235,0.012876585,0.081529804,0.032611428,7.9,1.9
2012/5/4,-1.436615864,2.391235162,2.616192993,2.096490232,0.014683737,0.088042132,0.031611537,7.9,1.9
2012/5/11,-1.669469953,2.305597292,2.528051201,2.149118516,-0.016014724,0.054873915,0.017851259,7.9,1.9
2012/5/18,-3.519492067,3.76035443,2.922285816,2.378085429,-0.064931197,0.04859378,-0.011401818,7.9,1.9
2012/5/25,0.69081878,2.1375364,2.648680821,2.44506769,-0.044748268,0.108891912,0.001064977,7.9,1.9
2012/6/1,-2.699836128,4.047666648,3.062788692,2.626668696,-0.054757968,0.00824915,-0.002690256,7.9,1.9
2012/6/8,3.594731062,4.292338122,3.5594739,2.74633316,0.014941735,0.030362123,0.050392782,7.9,1.9
2012/6/15,1.696404391,2.996766023,3.368576798,2.827956363,0.025077821,0.075910197,0.063544412,7.9,1.9
2012/6/22,-0.98996097,2.64334226,3.495028263,2.900237283,0.043091718,0.028207256,0.059172589,7.9,1.9
2012/6/29,1.893158492,3.403429219,3.333968906,3.004316864,0.025958643,0.054227685,0.023629137,7.9,1.9
2012/7/6,-0.835553168,2.005498409,2.762258977,2.949928026,0.000415127,0.033378048,0.009107069,7.9,1.9
2012/7/13,0.036171547,2.646629822,2.674724927,2.988529181,0.010783354,0.028580606,0.023827439,7.9,1.9
2012/7/20,0.355949594,2.60207919,2.66440916,2.936039415,-0.004465807,0.008025641,0.011151188,7.9,1.9
2012/7/27,1.973785286,4.647274298,2.97537043,3.124042676,0.023737774,0.032795017,0.076785108,7.9,1.9
2012/8/3,0.156856327,2.709461702,3.151361253,3.157698044,0.024972822,0.018188137,0.14430898,7.9,1.9
2012/8/10,0.853531987,0.924010608,2.72070645,2.921336058,0.030054817,0.031771947,0.17205844,7.9,1.9
2012/8/17,0.509163042,1.27483826,2.388896217,2.849444547,0.015260415,0.02512226,0.227179655,7.9,1.9
2012/8/24,-0.883075208,2.286669881,1.798745113,2.702694816,0.004718937,0.013480757,0.166017401,7.9,1.9
2012/8/31,-0.510185082,1.499167425,1.496171543,2.469930591,-0.00886663,0.008728136,0.16463854,7.9,1.9
2012/9/7,1.648480923,2.621527725,1.920550823,2.438660733,0.002368326,0.029764696,0.210560647,7.9,1.9
2012/9/14,2.154788887,3.019920882,2.356821478,2.470042285,0.033090211,0.027262175,0.181098593,7.9,1.9
2012/9/21,-0.102255732,1.06007561,2.05017291,2.274762818,0.0373261,0.038127841,0.260687482,7.9,1.9
2012/9/28,-1.048199967,1.862664743,2.14104724,2.262860012,0.009806382,0.017036733,0.231252829,7.9,1.9
2012/10/5,1.287626152,1.763397392,1.926514657,2.18925731,0.001234425,0.042113637,0.225795092,7.8,2
2012/10/12,-2.066839822,2.306734312,1.748218014,2.164645237,-0.018455801,0.037297688,0.144648671,7.8,2
2012/10/19,0.109986983,2.074522558,2.001829751,1.950249258,-0.006967262,0.024118791,0.129964205,7.8,2
2012/10/26,-1.770898362,2.46329489,2.151987288,1.929735357,-0.036953303,-0.009154609,0.071628822,7.8,2
2012/11/2,-0.107192911,1.811064292,2.163904013,2.003656498,-0.017682696,0.004209914,0.092622696,7.7,1.9
2012/11/9,-2.121489388,4.180503408,2.632346287,2.24579526,-0.039578791,-0.000406377,0.054445238,7.7,1.9
2012/11/16,-1.771932029,3.330058625,2.946230304,2.332744322,-0.039588898,0.017699351,0.067153209,7.7,1.9
2012/11/30,0.122216688,2.284760271,3.285360658,2.458593109,0.016401374,0.074844639,0.083711194,7.7,1.9
2012/12/7,0.994581431,1.795236757,2.689043995,2.356536099,0.04502749,0.047866849,0.079682311,7.9,1.9
2012/12/14,-0.152944137,1.603784987,2.257475586,2.401845214,0.009633596,0.028811397,0.106908672,7.9,1.9
2012/12/21,0.425047259,1.852529994,1.884078002,2.401000651,0.012687343,0.04351472,0.072949406,7.9,1.9
2012/12/28,-1.915950766,1.997749954,1.812325423,2.420530031,-0.016496986,0.004504627,0.058976588,7.9,1.9
2013/1/4,3.842137685,4.353186053,2.451812747,2.591067677,0.02285495,0.051888163,0.086998136,8,1.9
2013/1/11,0.396123321,1.51504889,2.429628723,2.544444871,0.022560352,0.055673084,0.08584486,8,1.9
2013/1/18,1.195617281,1.513371089,2.344838996,2.465284554,0.054999532,0.064505789,0.07304913,8,1.9
2013/1/25,1.804288739,2.00019048,2.345449128,2.48104507,0.034295705,0.062736413,0.097588871,8,1.9
2013/2/1,0.819013844,1.145655074,1.543566384,2.228141042,0.038652386,0.069762381,0.089219366,6.7,1.7
2013/2/8,-0.120058902,1.216435079,1.468912931,2.052005746,0.025148538,0.059435416,0.093095742,6.7,1.7
2013/2/15,-0.080111656,0.945045977,1.326831652,1.851916217,0.006173008,0.053224057,0.079683425,6.7,1.7
2013/2/22,0.134532419,1.601157508,1.227073409,1.79494932,-0.000658111,0.064037234,0.078381262,6.7,1.7
2013/3/1,0.636331235,2.608036673,1.592668809,1.862682647,0.006909898,0.076299153,0.085693238,6.7,1.7
2013/3/8,2.181812762,2.716886,1.967781539,1.955441064,0.0297037,0.081946307,0.11415011,6.7,1.7
2013/3/15,0.812943189,1.152804008,2.019721047,1.897130565,0.036679935,0.067734491,0.096843256,6.7,1.7
2013/3/22,-0.014330882,1.134964528,1.903172802,1.82523178,0.029977303,0.068674256,0.109420499,6.7,1.7
2013/3/28,0.458309416,1.309947678,1.578650553,1.571628582,0.012604648,0.084944478,0.103428388,6.7,1.7
2013/4/5,-0.091161392,1.715260925,1.328244285,1.588312918,0.003523468,0.070175567,0.115244553,6.7,1.7
2013/4/12,2.058392407,2.675614905,1.708947009,1.68516657,0.024326714,0.115254504,0.156850919,6.7,1.7
2013/4/19,-2.136217412,2.832346455,2.133292491,1.754512901,-0.002128471,0.090231131,0.116526188,6.7,1.7
2013/4/26,1.134489682,2.134042183,2.339316117,1.836878493,0.010113112,0.122477629,0.112201785,6.7,1.7
2013/5/3,1.776782407,2.192278021,2.458570391,1.918198738,0.007325904,0.143647523,0.148462181,6.7,1.7
2013/5/10,0.965208936,1.360628718,2.129823844,1.952830634,0.039249329,0.17971361,0.179234201,6.7,1.7
2013/5/17,1.560407157,2.010385958,1.92433372,1.986933004,0.04362602,0.219734817,0.241323332,6.7,1.7
2013/5/24,-0.334106185,2.358737561,1.980507564,1.966158078,0.021980825,0.176285658,0.228687987,6.7,1.7
2013/5/31,-1.225437983,2.652534454,2.095571673,1.960795449,-0.000193141,0.16045274,0.247306407,6.7,1.7
2013/6/7,0.876910365,3.048247602,2.517476393,2.118749082,-0.006921794,0.15910067,0.214583167,6.7,1.7
2013/6/14,-1.166963534,2.276936435,2.584114013,2.213913408,-0.015220446,0.147329161,0.180385316,6.7,1.7
2013/6/21,-1.796793403,4.324168656,3.075471787,2.465098489,-0.020916843,0.121945229,0.170766361,6.7,1.7
2013/6/28,0.744624782,3.538927254,3.297069987,2.617070684,-0.02220077,0.152378516,0.157569551,6.7,1.7
2013/7/12,2.170081079,2.386190657,3.029436789,2.512628174,0.044927497,0.146486285,0.210314712,6.7,1.7
2013/7/19,0.513699295,1.123167554,2.229186514,2.428388622,0.042532328,0.138760559,0.212217208,6.7,1.7
2013/7/26,0.097080883,1.280644169,1.664615742,2.352419134,0.027946252,0.119664104,0.189907813,6.7,1.7
2013/8/2,0.639701057,1.152400277,1.485600664,2.335066764,0.012548903,0.117672713,0.195644223,6.7,1.7
2013/8/9,-1.487065057,1.97057674,1.381697185,2.331749329,-0.007606278,0.102375693,0.167895851,6.7,1.7
2013/8/16,-2.230331444,2.91568966,1.829827711,2.378162004,-0.03068097,0.078653188,0.136063487,6.7,1.7
2013/8/23,-0.470511164,1.495543869,1.883552636,2.281746122,-0.041374065,0.072135634,0.140792235,6.7,1.7
2013/8/30,-1.333732165,1.929115,2.077731317,2.188485072,-0.039881988,0.051147437,0.131349096,6.7,1.7
2013/9/6,0.757512841,1.568907065,1.977313899,2.129482624,-0.01054075,0.03649562,0.121432608,6.7,1.7
